Gene_ID,Drug_ID,Association_Label,drug_emb_index,prot_emb_index
PA245,PA451846,1,3404,3404
PA245,PA451892,1,3405,3405
PA245,PA452233,1,3406,3406
PA134956204,PA151917012,1,3407,3407
PA359,PA151917012,1,3408,3408
PA35055,PA450413,1,3409,3409
PA35056,PA450413,1,3410,3410
PA35057,PA450413,1,3411,3411
PA155,PA451644,1,3412,3412
PA18,PA451644,1,3413,3413
PA183,PA451644,1,3414,3414
PA27013,PA451644,1,3415,3415
PA31942,PA448685,1,3416,3416
PA31942,PA449072,1,3417,3417
PA31942,PA449376,1,3418,3418
PA31942,PA449599,1,3419,3419
PA31942,PA450401,1,3420,3420
PA31942,PA450588,1,3421,3421
PA31942,PA450741,1,3422,3422
PA31942,PA451735,1,3423,3423
PA31942,PA452618,1,3424,3424
PA31942,PA452619,1,3425,3425
PA130,PA166160050,1,3426,3426
PA24719,PA166160050,1,3427,3427
PA126,PA451544,1,3428,3428
PA130,PA451544,1,3429,3429
PA18,PA451544,1,3430,3430
PA28469,PA451544,1,3431,3431
PA147,PA131548935,1,3432,3432
PA147,PA448687,1,3433,3433
PA147,PA449061,1,3434,3434
PA147,PA449269,1,3435,3435
PA147,PA449841,1,3436,3436
PA147,PA450243,1,3437,3437
PA147,PA450401,1,3438,3438
PA147,PA450464,1,3439,3439
PA147,PA450626,1,3440,3440
PA198,PA10004,1,3441,3441
PA25128,PA10004,1,3442,3442
PA28063,PA10004,1,3443,3443
PA28065,PA10004,1,3444,3444
PA30163,PA10004,1,3445,3445
PA30167,PA10004,1,3446,3446
PA35072,PA10004,1,3447,3447
PA35081,PA10004,1,3448,3448
PA28469,PA164713397,1,3449,3449
PA24719,PA166124616,1,3450,3450
PA267,PA164746890,1,3451,3451
PA378,PA164746890,1,3452,3452
PA134865839,PA166182348,1,3453,3453
PA212,PA451107,1,3454,3454
PA114,PA451262,1,3455,3455
PA25294,PA451262,1,3456,3456
PA267,PA451900,1,3457,3457
PA27121,PA451900,1,3458,3458
PA117,PA451566,1,3459,3459
PA136,PA451566,1,3460,3460
PA176,PA451566,1,3461,3461
PA193,PA451566,1,3462,3462
PA27478,PA451566,1,3463,3463
PA29549,PA451566,1,3464,3464
PA31891,PA451566,1,3465,3465
PA31945,PA451566,1,3466,3466
PA123,PA165111722,1,3467,3467
PA130,PA165111722,1,3468,3468
PA131,PA165111722,1,3469,3469
PA125,PA448803,0,3470,3470
PA131,PA448803,1,3471,3471
PA134956204,PA448803,1,3472,3472
PA155,PA448803,1,3473,3473
PA183,PA448803,1,3474,3474
PA24429,PA448803,1,3475,3475
PA245,PA448803,1,3476,3476
PA24692,PA448803,1,3477,3477
PA25302,PA448803,1,3478,3478
PA27844,PA448803,1,3479,3479
PA27846,PA448803,1,3480,3480
PA30592,PA448803,1,3481,3481
PA31272,PA448803,1,3482,3482
PA31768,PA448803,1,3483,3483
PA31945,PA448803,1,3484,3484
PA327,PA448803,1,3485,3485
PA33308,PA448803,1,3486,3486
PA33919,PA448803,1,3487,3487
PA33942,PA448803,1,3488,3488
PA34183,PA448803,1,3489,3489
PA35026,PA448803,1,3490,3490
PA35057,PA448803,1,3491,3491
PA35844,PA448803,1,3492,3492
PA359,PA448803,0,3493,3493
PA37302,PA448803,1,3494,3494
PA420,PA448803,1,3495,3495
PA435,PA448803,1,3496,3496
PA35072,PA10004,1,3497,3497
PA35072,PA10799,1,3498,3498
PA35072,PA133950441,1,3499,3499
PA35072,PA134308647,1,3500,3500
PA35072,PA142650384,1,3501,3501
PA35072,PA152241907,0,3502,3502
PA35072,PA164712462,1,3503,3503
PA35072,PA164712499,1,3504,3504
PA35072,PA164712789,1,3505,3505
PA35072,PA164712830,1,3506,3506
PA35072,PA164712887,1,3507,3507
PA35072,PA164742970,1,3508,3508
PA35072,PA164742987,1,3509,3509
PA35072,PA164760860,1,3510,3510
PA35072,PA164769031,1,3511,3511
PA35072,PA164781042,1,3512,3512
PA35072,PA165292659,1,3513,3513
PA35072,PA165958358,1,3514,3514
PA35072,PA166114911,1,3515,3515
PA35072,PA166123566,1,3516,3516
PA35072,PA166152829,1,3517,3517
PA35072,PA166256441,1,3518,3518
PA35072,PA448004,1,3519,3519
PA35072,PA448015,0,3520,3520
PA35072,PA448320,0,3521,3521
PA35072,PA448406,1,3522,3522
PA35072,PA448492,1,3523,3523
PA35072,PA448497,1,3524,3524
PA35072,PA448500,1,3525,3525
PA35072,PA448515,1,3526,3526
PA35072,PA448785,1,3527,3527
PA35072,PA449061,0,3528,3528
PA35072,PA449211,1,3529,3529
PA35072,PA449441,1,3530,3530
PA35072,PA449515,1,3531,3531
PA35072,PA449688,1,3532,3532
PA35072,PA449760,1,3533,3533
PA35072,PA449894,1,3534,3534
PA35072,PA450037,1,3535,3535
PA35072,PA450164,1,3536,3536
PA35072,PA450206,1,3537,3537
PA35072,PA450379,1,3538,3538
PA35072,PA450422,1,3539,3539
PA35072,PA450616,0,3540,3540
PA35072,PA450732,1,3541,3541
PA35072,PA450911,1,3542,3542
PA35072,PA450947,0,3543,3543
PA35072,PA451089,1,3544,3544
PA35072,PA451156,1,3545,3545
PA35072,PA451363,1,3546,3546
PA35072,PA451686,1,3547,3547
PA35072,PA451743,1,3548,3548
PA35072,PA451978,1,3549,3549
PA35072,PA452639,1,3550,3550
PA123,PA450344,1,3551,3551
PA131,PA450344,1,3552,3552
PA156,PA450344,1,3553,3553
PA18,PA450344,1,3554,3554
PA27886,PA450344,1,3555,3555
PA37301,PA450344,1,3556,3556
PA124,PA134687907,1,3557,3557
PA128,PA134687907,1,3558,3558
PA39,PA134687907,1,3559,3559
PA126,PA10892,1,3560,3560
PA217,PA10892,1,3561,3561
PA28469,PA10892,1,3562,3562
PA126,PA449421,1,3563,3563
PA33392,PA164713217,1,3564,3564
PA33392,PA448015,1,3565,3565
PA33392,PA448497,1,3566,3566
PA33392,PA449293,1,3567,3567
PA33392,PA451140,1,3568,3568
PA130,PA451868,1,3569,3569
PA131,PA451868,1,3570,3570
PA139,PA451868,1,3571,3571
PA142671259,PA451868,1,3572,3572
PA267,PA451868,0,3573,3573
PA28941,PA451868,1,3574,3574
PA83,PA451868,1,3575,3575
PA27092,PA164760843,1,3576,3576
PA27092,PA448404,1,3577,3577
PA27092,PA448771,1,3578,3578
PA27092,PA448785,1,3579,3579
PA27092,PA449197,1,3580,3580
PA27092,PA449383,1,3581,3581
PA27092,PA449563,1,3582,3582
PA27092,PA449809,1,3583,3583
PA27092,PA450688,1,3584,3584
PA27092,PA450911,1,3585,3585
PA27092,PA450947,1,3586,3586
PA27092,PA451846,1,3587,3587
PA27092,PA451906,1,3588,3588
PA245,PA166182939,1,3589,3589
PA157,PA165290929,1,3590,3590
PA157,PA166179849,1,3591,3591
PA157,PA166182748,1,3592,3592
PA157,PA451581,1,3593,3593
PA157,PA452637,1,3594,3594
PA180,PA10074,1,3595,3595
PA180,PA151958426,1,3596,3596
PA180,PA164712445,1,3597,3597
PA180,PA164712535,1,3598,3598
PA180,PA164743150,1,3599,3599
PA180,PA448011,1,3600,3600
PA180,PA448499,1,3601,3601
PA180,PA448611,1,3602,3602
PA180,PA448641,1,3603,3603
PA180,PA448817,1,3604,3604
PA180,PA449015,1,3605,3605
PA180,PA449500,1,3606,3606
PA180,PA450480,1,3607,3607
PA180,PA450573,1,3608,3608
PA180,PA450966,1,3609,3609
PA180,PA451145,1,3610,3610
PA180,PA451457,1,3611,3611
PA117,PA164712462,1,3612,3612
PA126,PA164712462,1,3613,3613
PA136,PA164712462,1,3614,3614
PA193,PA164712462,1,3615,3615
PA24346,PA164712462,1,3616,3616
PA27006,PA164712462,1,3617,3617
PA27478,PA164712462,1,3618,3618
PA293,PA164712462,1,3619,3619
PA29778,PA164712462,1,3620,3620
PA31891,PA164712462,1,3621,3621
PA31945,PA164712462,1,3622,3622
PA35072,PA164712462,1,3623,3623
PA42,PA164712462,1,3624,3624
PA125,PA164712580,1,3625,3625
PA7360,PA150481186,1,3626,3626
PA18,PA166165147,1,3627,3627
PA36394,PA164712689,1,3628,3628
PA267,PA166177229,1,3629,3629
PA31945,PA166177229,1,3630,3630
PA116,PA450428,1,3631,3631
PA123,PA450428,1,3632,3632
PA134865839,PA450428,0,3633,3633
PA134956204,PA450428,0,3634,3634
PA142671060,PA450428,1,3635,3635
PA143,PA450428,0,3636,3636
PA165585763,PA450428,1,3637,3637
PA183,PA450428,1,3638,3638
PA244,PA450428,1,3639,3639
PA245,PA450428,0,3640,3640
PA25128,PA450428,1,3641,3641
PA25384,PA450428,1,3642,3642
PA254,PA450428,1,3643,3643
PA25724,PA450428,1,3644,3644
PA267,PA450428,0,3645,3645
PA26847,PA450428,1,3646,3646
PA27848,PA450428,1,3647,3647
PA28130,PA450428,1,3648,3648
PA28586,PA450428,1,3649,3649
PA29028,PA450428,0,3650,3650
PA29731,PA450428,1,3651,3651
PA29973,PA450428,1,3652,3652
PA30163,PA450428,1,3653,3653
PA30167,PA450428,1,3654,3654
PA31272,PA450428,0,3655,3655
PA327,PA450428,0,3656,3656
PA328,PA450428,1,3657,3657
PA35057,PA450428,1,3658,3658
PA35081,PA450428,1,3659,3659
PA356,PA450428,0,3660,3660
PA35753,PA450428,1,3661,3661
PA35844,PA450428,0,3662,3662
PA359,PA450428,0,3663,3663
PA36017,PA450428,1,3664,3664
PA36552,PA450428,1,3665,3665
PA37174,PA450428,1,3666,3666
PA37178,PA450428,1,3667,3667
PA37179,PA450428,1,3668,3668
PA37180,PA450428,1,3669,3669
PA37181,PA450428,1,3670,3670
PA37182,PA450428,1,3671,3671
PA37183,PA450428,1,3672,3672
PA376,PA450428,1,3673,3673
PA388,PA450428,0,3674,3674
PA389,PA450428,1,3675,3675
PA390,PA450428,1,3676,3676
PA397,PA450428,1,3677,3677
PA419,PA450428,1,3678,3678
PA420,PA450428,1,3679,3679
PA75,PA450428,1,3680,3680
PA267,PA165282096,1,3681,3681
PA35,PA448665,1,3682,3682
PA36,PA448665,1,3683,3683
PA37,PA448665,1,3684,3684
PA126,PA449782,0,3685,3685
PA142671259,PA449782,1,3686,3686
PA28469,PA449782,1,3687,3687
PA378,PA449782,1,3688,3688
PA139,PA166128370,1,3689,3689
PA254,PA166128370,1,3690,3690
PA27121,PA166197681,1,3691,3691
PA123,PA452621,1,3692,3692
PA124,PA452621,0,3693,3693
PA128,PA452621,0,3694,3694
PA145,PA452621,1,3695,3695
PA182,PA452621,1,3696,3696
PA183,PA452621,1,3697,3697
PA267,PA452621,1,3698,3698
PA29556,PA452621,1,3699,3699
PA359,PA452621,1,3700,3700
PA36679,PA452621,1,3701,3701
PA37188,PA452621,0,3702,3702
PA125,PA449476,0,3703,3703
PA130,PA449476,1,3704,3704
PA131,PA449476,1,3705,3705
PA134865839,PA449476,1,3706,3706
PA134956204,PA449476,1,3707,3707
PA182,PA449476,1,3708,3708
PA183,PA449476,1,3709,3709
PA203,PA449476,1,3710,3710
PA254,PA449476,1,3711,3711
PA26122,PA449476,1,3712,3712
PA27094,PA449476,1,3713,3713
PA29028,PA449476,1,3714,3714
PA31744,PA449476,1,3715,3715
PA33529,PA449476,1,3716,3716
PA359,PA449476,0,3717,3717
PA36679,PA449476,1,3718,3718
PA25411,PA164920420,1,3719,3719
PA25411,PA166131610,1,3720,3720
PA25411,PA166163418,1,3721,3721
PA25411,PA166182740,1,3722,3722
PA25411,PA166225061,1,3723,3723
PA25411,PA451581,1,3724,3724
PA31274,PA166242461,1,3725,3725
PA124,PA151958426,0,3726,3726
PA128,PA151958426,1,3727,3727
PA180,PA151958426,1,3728,3728
PA28941,PA151958426,1,3729,3729
PA37,PA151958426,1,3730,3730
PA38,PA151958426,1,3731,3731
PA33529,PA128406956,1,3732,3732
PA33529,PA131285527,1,3733,3733
PA33529,PA164713366,1,3734,3734
PA33529,PA448500,1,3735,3735
PA33529,PA449053,0,3736,3736
PA33529,PA449476,1,3737,3737
PA33529,PA451363,1,3738,3738
PA134947616,PA449841,1,3739,3739
PA134947616,PA450688,1,3740,3740
PA134947616,PA451201,1,3741,3741
PA134947616,PA451257,1,3742,3742
PA134947616,PA451974,1,3743,3743
PA134904907,PA10176,1,3744,3744
PA134904907,PA450125,1,3745,3745
PA134904907,PA450126,1,3746,3746
PA134904907,PA450475,1,3747,3747
PA134904907,PA451103,1,3748,3748
PA267,PA164924564,1,3749,3749
PA131,PA451746,1,3750,3750
PA37302,PA166118342,1,3751,3751
PA35056,PA164742970,1,3752,3752
PA35072,PA164742970,1,3753,3753
PA159,PA131548935,1,3754,3754
PA159,PA165290928,1,3755,3755
PA159,PA165290929,1,3756,3756
PA159,PA165958360,1,3757,3757
PA159,PA165981594,1,3758,3758
PA159,PA166179849,1,3759,3759
PA159,PA166182748,1,3760,3760
PA159,PA166397682,1,3761,3761
PA159,PA449509,1,3762,3762
PA159,PA451581,1,3763,3763
PA159,PA452637,1,3764,3764
PA124,PA448406,1,3765,3765
PA183,PA448406,1,3766,3766
PA35055,PA448406,1,3767,3767
PA35056,PA448406,1,3768,3768
PA35057,PA448406,1,3769,3769
PA35068,PA448406,1,3770,3770
PA35072,PA448406,1,3771,3771
PA378,PA448406,1,3772,3772
PA130,PA451305,1,3773,3773
PA267,PA451305,1,3774,3774
PA378,PA451305,1,3775,3775
PA126,PA449761,0,3776,3776
PA142671259,PA449761,1,3777,3777
PA28469,PA449761,1,3778,3778
PA131,PA450266,1,3779,3779
PA124,PA450921,1,3780,3780
PA126,PA450921,0,3781,3781
PA130,PA450921,1,3782,3782
PA131,PA450921,1,3783,3783
PA27121,PA450921,1,3784,3784
PA27829,PA450921,1,3785,3785
PA280,PA450921,1,3786,3786
PA33799,PA450921,1,3787,3787
PA117,PA451846,1,3788,3788
PA121,PA451846,1,3789,3789
PA123,PA451846,0,3790,3790
PA124,PA451846,0,3791,3791
PA126,PA451846,0,3792,3792
PA128,PA451846,0,3793,3793
PA130,PA451846,0,3794,3794
PA131,PA451846,0,3795,3795
PA134872551,PA451846,1,3796,3796
PA134884097,PA451846,1,3797,3797
PA145148084,PA451846,1,3798,3798
PA182,PA451846,1,3799,3799
PA183,PA451846,1,3800,3800
PA193,PA451846,0,3801,3801
PA229,PA451846,1,3802,3802
PA245,PA451846,1,3803,3803
PA267,PA451846,1,3804,3804
PA26840,PA451846,1,3805,3805
PA27092,PA451846,1,3806,3806
PA27093,PA451846,0,3807,3807
PA27478,PA451846,0,3808,3808
PA28980,PA451846,1,3809,3809
PA301,PA451846,1,3810,3810
PA312,PA451846,0,3811,3811
PA35004,PA451846,1,3812,3812
PA35055,PA451846,0,3813,3813
PA35056,PA451846,0,3814,3814
PA35057,PA451846,1,3815,3815
PA36017,PA451846,1,3816,3816
PA361,PA451846,1,3817,3817
PA37174,PA451846,1,3818,3818
PA37178,PA451846,1,3819,3819
PA37179,PA451846,0,3820,3820
PA37180,PA451846,1,3821,3821
PA37181,PA451846,1,3822,3822
PA37182,PA451846,1,3823,3823
PA37183,PA451846,1,3824,3824
PA378,PA451846,1,3825,3825
PA419,PA451846,1,3826,3826
PA83,PA451846,1,3827,3827
PA128,PA166160053,1,3828,3828
PA130,PA166160053,1,3829,3829
PA130,PA451550,1,3830,3830
PA378,PA451550,1,3831,3831
PA419,PA451550,1,3832,3832
PA183,PA10804,1,3833,3833
PA183,PA10832,1,3834,3834
PA183,PA128406956,1,3835,3835
PA183,PA130232992,1,3836,3836
PA183,PA131285527,1,3837,3837
PA183,PA164712505,1,3838,3838
PA183,PA164712708,0,3839,3839
PA183,PA164713176,0,3840,3840
PA183,PA164784021,0,3841,3841
PA183,PA166122986,1,3842,3842
PA183,PA448406,1,3843,3843
PA183,PA448515,1,3844,3844
PA183,PA448645,1,3845,3845
PA183,PA448771,1,3846,3846
PA183,PA448803,1,3847,3847
PA183,PA449014,0,3848,3848
PA183,PA449061,1,3849,3849
PA183,PA449165,1,3850,3850
PA183,PA449177,1,3851,3851
PA183,PA449197,1,3852,3852
PA183,PA449212,1,3853,3853
PA183,PA449247,1,3854,3854
PA183,PA449349,1,3855,3855
PA183,PA449383,1,3856,3856
PA183,PA449412,0,3857,3857
PA183,PA449476,1,3858,3858
PA183,PA449552,1,3859,3859
PA183,PA450112,0,3860,3860
PA183,PA450428,1,3861,3861
PA183,PA450616,1,3862,3862
PA183,PA450761,1,3863,3863
PA183,PA451182,0,3864,3864
PA183,PA451224,1,3865,3865
PA183,PA451250,0,3866,3866
PA183,PA451512,0,3867,3867
PA183,PA451644,1,3868,3868
PA183,PA451743,1,3869,3869
PA183,PA451799,1,3870,3870
PA183,PA451846,1,3871,3871
PA183,PA451877,1,3872,3872
PA183,PA452167,1,3873,3873
PA183,PA452604,1,3874,3874
PA183,PA452621,1,3875,3875
PA267,PA166129539,1,3876,3876
PA128,PA164774901,1,3877,3877
PA310,PA131887008,1,3878,3878
PA310,PA134688071,1,3879,3879
PA310,PA449233,1,3880,3880
PA310,PA450464,1,3881,3881
PA310,PA451866,1,3882,3882
PA24597,PA449470,1,3883,3883
PA33,PA449470,1,3884,3884
PA34,PA449470,1,3885,3885
PA35,PA449470,1,3886,3886
PA36,PA449470,1,3887,3887
PA37,PA449470,1,3888,3888
PA38,PA449470,1,3889,3889
PA39,PA449470,1,3890,3890
PA128,PA449009,1,3891,3891
PA28469,PA449009,1,3892,3892
PA125,PA451283,0,3893,3893
PA126,PA451283,1,3894,3894
PA134865839,PA451283,0,3895,3895
PA378,PA451283,1,3896,3896
PA107,PA449456,1,3897,3897
PA130,PA449456,1,3898,3898
PA134865839,PA449456,1,3899,3899
PA139,PA449456,1,3900,3900
PA254,PA449456,1,3901,3901
PA37302,PA449456,1,3902,3902
PA39,PA449456,1,3903,3903
PA80,PA449456,1,3904,3904
PA435,PA164713366,1,3905,3905
PA435,PA164784021,1,3906,3906
PA435,PA448497,1,3907,3907
PA435,PA448500,1,3908,3908
PA435,PA448785,1,3909,3909
PA435,PA448803,1,3910,3910
PA435,PA449167,1,3911,3911
PA435,PA449293,1,3912,3912
PA435,PA449515,1,3913,3913
PA435,PA449748,1,3914,3914
PA435,PA449957,1,3915,3915
PA435,PA449982,1,3916,3916
PA435,PA450112,1,3917,3917
PA435,PA450150,1,3918,3918
PA435,PA450566,1,3919,3919
PA435,PA450595,1,3920,3920
PA435,PA451182,1,3921,3921
PA435,PA451250,1,3922,3922
PA435,PA451494,1,3923,3923
PA435,PA452347,1,3924,3924
PA435,PA452639,1,3925,3925
PA435,PA7000,1,3926,3926
PA378,PA450486,1,3927,3927
PA130,PA163522473,1,3928,3928
PA182,PA449197,1,3929,3929
PA183,PA449197,1,3930,3930
PA27092,PA449197,1,3931,3931
PA27093,PA449197,1,3932,3932
PA128,PA450322,0,3933,3933
PA267,PA450322,1,3934,3934
PA117,PA452618,1,3935,3935
PA123,PA452618,1,3936,3936
PA128,PA452618,1,3937,3937
PA130,PA452618,1,3938,3938
PA131,PA452618,1,3939,3939
PA134872551,PA452618,1,3940,3940
PA136,PA452618,1,3941,3941
PA193,PA452618,1,3942,3942
PA26681,PA452618,1,3943,3943
PA267,PA452618,1,3944,3944
PA27093,PA452618,1,3945,3945
PA27478,PA452618,1,3946,3946
PA27479,PA452618,1,3947,3947
PA27955,PA452618,1,3948,3948
PA28529,PA452618,1,3949,3949
PA30049,PA452618,1,3950,3950
PA31891,PA452618,1,3951,3951
PA31942,PA452618,1,3952,3952
PA31943,PA452618,1,3953,3953
PA31945,PA452618,1,3954,3954
PA30592,PA131301952,1,3955,3955
PA30592,PA134687924,1,3956,3956
PA30592,PA164713366,1,3957,3957
PA30592,PA448803,1,3958,3958
PA30592,PA449014,1,3959,3959
PA30592,PA449383,1,3960,3960
PA30592,PA450761,1,3961,3961
PA108,PA133950441,1,3962,3962
PA116,PA133950441,1,3963,3963
PA124,PA133950441,1,3964,3964
PA125,PA133950441,1,3965,3965
PA126,PA133950441,1,3966,3966
PA128,PA133950441,1,3967,3967
PA130,PA133950441,1,3968,3968
PA131,PA133950441,1,3969,3969
PA134865839,PA133950441,1,3970,3970
PA176,PA133950441,1,3971,3971
PA189,PA133950441,1,3972,3972
PA254,PA133950441,1,3973,3973
PA26487,PA133950441,1,3974,3974
PA267,PA133950441,1,3975,3975
PA27091,PA133950441,1,3976,3976
PA29561,PA133950441,1,3977,3977
PA328,PA133950441,1,3978,3978
PA34896,PA133950441,1,3979,3979
PA35072,PA133950441,1,3980,3980
PA35844,PA133950441,1,3981,3981
PA35845,PA133950441,1,3982,3982
PA361,PA133950441,1,3983,3983
PA37178,PA133950441,1,3984,3984
PA388,PA133950441,1,3985,3985
PA389,PA133950441,1,3986,3986
PA390,PA133950441,1,3987,3987
PA420,PA133950441,1,3988,3988
PA55,PA133950441,1,3989,3989
PA378,PA448868,1,3990,3990
PA123,PA452609,1,3991,3991
PA126,PA10034,0,3992,3992
PA134865839,PA10034,1,3993,3993
PA378,PA10034,1,3994,3994
PA126,PA10715,1,3995,3995
PA18,PA10715,1,3996,3996
PA182,PA10715,1,3997,3997
PA28469,PA10715,0,3998,3998
PA35056,PA10715,1,3999,3999
PA35057,PA10715,1,4000,4000
PA134904907,PA450126,1,4001,4001
PA134979668,PA450126,1,4002,4002
PA142672060,PA450126,1,4003,4003
PA27331,PA450126,1,4004,4004
PA130,PA166118341,1,4005,4005
PA30086,PA166118341,1,4006,4006
PA34335,PA166118341,1,4007,4007
PA7360,PA166118341,1,4008,4008
PA129,PA164749650,1,4009,4009
PA28469,PA450644,1,4010,4010
PA126,PA449211,1,4011,4011
PA130,PA449211,1,4012,4012
PA27331,PA449211,1,4013,4013
PA28469,PA449211,1,4014,4014
PA35055,PA449211,1,4015,4015
PA35056,PA449211,1,4016,4016
PA35072,PA449211,1,4017,4017
PA134915280,PA10810,1,4018,4018
PA134915280,PA166124615,1,4019,4019
PA134915280,PA166129522,1,4020,4020
PA134915280,PA166129523,1,4021,4021
PA134915280,PA166169875,1,4022,4022
PA134915280,PA166169883,1,4023,4023
PA134915280,PA166182718,1,4024,4024
PA134915280,PA166251401,1,4025,4025
PA134915280,PA166277902,1,4026,4026
PA134915280,PA166293321,1,4027,4027
PA134915280,PA166353221,1,4028,4028
PA134915280,PA166400162,1,4029,4029
PA123,PA448385,0,4030,4030
PA124,PA448385,0,4031,4031
PA126,PA448385,0,4032,4032
PA128,PA448385,0,4033,4033
PA130,PA448385,0,4034,4034
PA131,PA448385,0,4035,4035
PA193,PA448385,0,4036,4036
PA267,PA448385,1,4037,4037
PA27093,PA448385,0,4038,4038
PA27478,PA448385,0,4039,4039
PA312,PA448385,0,4040,4040
PA35055,PA448385,0,4041,4041
PA35056,PA448385,0,4042,4042
PA37179,PA448385,0,4043,4043
PA130,PA10232,1,4044,4044
PA267,PA10232,1,4045,4045
PA37069,PA166277621,1,4046,4046
PA130,PA451619,1,4047,4047
PA212,PA451619,1,4048,4048
PA267,PA451619,1,4049,4049
PA27112,PA451619,1,4050,4050
PA35072,PA164712789,1,4051,4051
PA329,PA164712697,1,4052,4052
PA109,PA151958596,1,4053,4053
PA267,PA151958596,1,4054,4054
PA390,PA151958596,1,4055,4055
PA130,PA451365,0,4056,4056
PA131,PA451365,0,4057,4057
PA267,PA451365,1,4058,4058
PA29778,PA451365,1,4059,4059
PA33532,PA451365,1,4060,4060
PA36394,PA451365,1,4061,4061
PA37183,PA451365,1,4062,4062
PA378,PA451365,1,4063,4063
PA130,PA450494,1,4064,4064
PA378,PA450494,1,4065,4065
PA35056,PA166184505,1,4066,4066
PA212,PA10202,1,4067,4067
PA212,PA10407,1,4068,4068
PA212,PA146096020,1,4069,4069
PA212,PA164784002,1,4070,4070
PA212,PA165817938,1,4071,4071
PA212,PA165817939,1,4072,4072
PA212,PA165817950,1,4073,4073
PA212,PA165818137,1,4074,4074
PA212,PA448383,1,4075,4075
PA212,PA448498,1,4076,4076
PA212,PA449011,0,4077,4077
PA212,PA449373,1,4078,4078
PA212,PA449389,1,4079,4079
PA212,PA449409,1,4080,4080
PA212,PA449422,1,4081,4081
PA212,PA449493,1,4082,4082
PA212,PA449673,1,4083,4083
PA212,PA449812,1,4084,4084
PA212,PA449841,1,4085,4085
PA212,PA449943,1,4086,4086
PA212,PA450215,1,4087,4087
PA212,PA450401,1,4088,4088
PA212,PA450492,1,4089,4089
PA212,PA450555,1,4090,4090
PA212,PA451107,1,4091,4091
PA212,PA451131,1,4092,4092
PA212,PA451209,1,4093,4093
PA212,PA451619,1,4094,4094
PA212,PA451666,1,4095,4095
PA116,PA10804,1,4096,4096
PA123,PA10804,1,4097,4097
PA130,PA10804,1,4098,4098
PA131,PA10804,1,4099,4099
PA182,PA10804,1,4100,4100
PA183,PA10804,1,4101,4101
PA24413,PA10804,1,4102,4102
PA25321,PA10804,1,4103,4103
PA267,PA10804,0,4104,4104
PA27093,PA10804,1,4105,4105
PA30128,PA10804,1,4106,4106
PA31744,PA10804,0,4107,4107
PA327,PA10804,1,4108,4108
PA328,PA10804,1,4109,4109
PA329,PA10804,1,4110,4110
PA390,PA10804,1,4111,4111
PA397,PA10804,1,4112,4112
PA7360,PA10804,1,4113,4113
PA25294,PA166182885,1,4114,4114
PA25294,PA448946,1,4115,4115
PA25294,PA449072,1,4116,4116
PA25294,PA449394,1,4117,4117
PA25294,PA450085,1,4118,4118
PA25294,PA450528,1,4119,4119
PA25294,PA451262,1,4120,4120
PA25294,PA451522,1,4121,4121
PA113,PA450626,1,4122,4122
PA114,PA450626,1,4123,4123
PA117,PA450626,1,4124,4124
PA121,PA450626,0,4125,4125
PA123,PA450626,0,4126,4126
PA128,PA450626,1,4127,4127
PA131,PA450626,1,4128,4128
PA134872551,PA450626,1,4129,4129
PA147,PA450626,1,4130,4130
PA166,PA450626,1,4131,4131
PA26490,PA450626,1,4132,4132
PA26491,PA450626,0,4133,4133
PA27478,PA450626,1,4134,4134
PA29556,PA450626,1,4135,4135
PA311,PA450626,1,4136,4136
PA31945,PA450626,1,4137,4137
PA33532,PA450626,1,4138,4138
PA28065,PA164743704,1,4139,4139
PA116,PA450163,1,4140,4140
PA123,PA450163,1,4141,4141
PA137,PA450163,1,4142,4142
PA244,PA450163,1,4143,4143
PA267,PA450163,1,4144,4144
PA329,PA450163,1,4145,4145
PA331,PA450163,1,4146,4146
PA35056,PA450163,1,4147,4147
PA376,PA450163,1,4148,4148
PA390,PA450163,1,4149,4149
PA397,PA450163,1,4150,4150
PA420,PA450163,0,4151,4151
PA130,PA10084,1,4152,4152
PA30676,PA10026,1,4153,4153
PA30676,PA162565877,1,4154,4154
PA30676,PA163518919,1,4155,4155
PA30676,PA449061,1,4156,4156
PA30676,PA449841,1,4157,4157
PA30676,PA450688,1,4158,4158
PA30676,PA451201,1,4159,4159
PA30676,PA451257,1,4160,4160
PA30676,PA452233,1,4161,4161
PA123,PA451494,1,4162,4162
PA35056,PA451494,1,4163,4163
PA435,PA451494,1,4164,4164
PA128,PA166223601,1,4165,4165
PA388,PA134711723,1,4166,4166
PA329,PA164712431,1,4167,4167
PA31945,PA10402,1,4168,4168
PA31945,PA131890620,1,4169,4169
PA31945,PA164712362,1,4170,4170
PA31945,PA164712462,1,4171,4171
PA31945,PA164712720,1,4172,4172
PA31945,PA164712741,1,4173,4173
PA31945,PA164712948,1,4174,4174
PA31945,PA164713083,1,4175,4175
PA31945,PA164713301,1,4176,4176
PA31945,PA166131630,1,4177,4177
PA31945,PA166177229,1,4178,4178
PA31945,PA166186040,1,4179,4179
PA31945,PA166227621,1,4180,4180
PA31945,PA448015,1,4181,4181
PA31945,PA448073,1,4182,4182
PA31945,PA448084,1,4183,4183
